101	5773	1
1100	6016	5
135	6158	0
149	5154	12
121	6142	13
298	7294	8
11690	2332	1
199	4675	3
456	288	39
141	1245	8
3601	3178	5
364	4060	9
3263	2493	1
63	3009	18
108	6162	13
106	5874	6
281	3860	27
1332	4015	0
19013	2943	31
110	8605	26
5171	6771	4
95	4237	23
331	2507	11
1201	5374	22
220	8289	1
150	9710	31
106	7886	50
186	397	5
157	9275	10
18157	2551	2
95	3083	4
101	5772	21
957	328	23
122	4699	5
122	5525	7
7257	7011	15
2177	7690	0
104	9143	46
6683	6969	2
2870	4594	13
316	196	25
101	7823	12
110	7133	18
11459	5160	7
106	4355	41
111	1179	13
104	5415	12
4400	6816	8
208	1255	58
386	5298	15
1261	7957	49
6795	2847	19
334	7872	23
266	9289	24
108	4113	20
94	930	25
240	4569	18
2125	5462	14
10148	6312	23
108	9784	13
199	1734	9
116	7720	1
4988	4232	13
128	4007	17
95	5808	34
1536	7979	1
102	2202	36
101	5667	5
111	6773	14
574	7625	10
182	100	16
94	8609	26
104	1502	37
126	410	18
101	965	5
2457	8042	4
112	8920	26
108	3839	23
3510	6672	17
95	3813	2
178	348	6
2813	9091	4
125	432	14
1048	3076	1
897	3778	0
103	7291	40
2025	7556	6
23287	9075	0
95	296	25
94	2092	12
362	1478	0
400	100	51
286	4966	4
1221	261	13
241	4764	18
399	4980	16
113	3327	8
8	8657	17
254	4894	16
3445	2416	14
287	8463	9
95	3802	47
105	1569	4
1964	5215	0
4847	2713	16
282	1436	22
977	9234	48
123	6802	30
111	6898	12
280	8341	18
258	8703	12
95	3526	10
137	2845	14
19003	3585	7
2059	3932	1
95	2568	8
101	7086	28
5017	844	45
14170	7515	5
209	4192	9
110	5110	25
786	3159	9
113	7538	20
106	9761	75
107	3666	9
21297	4484	55
258	560	21
63	6102	40
95	8174	8
101	9310	45
173	8576	41
112	8934	35
9472	952	11
5583	7774	17
142	4984	16
101	7713	8
101	4814	15
94	168	23
105	7528	1
1795	5465	6
101	6154	22
94	1894	21
1664	5725	7
368	5286	40
106	1878	28
206	6491	6
181	3759	19
108	9744	31
291	7239	8
126	9343	1
310	484	35
12952	5425	10
105	2056	23
22473	7860	17
13	4325	7
483	5248	2
137	3504	6
1208	1542	3
113	7760	8
113	4799	15
102	6574	3
116	4847	20
3672	6282	11
253	290	0
155	8210	5
8603	6492	10
1711	8057	2
103	9410	25
101	9135	2
120	2070	22
63	4546	27
426	6700	10
800	6161	8
187	6837	2
2401	1253	21
1408	6539	28
947	4571	8
380	9780	15
263	5441	14
3072	8875	0
111	893	29
145	5984	3
104	4983	55
154	5813	22
493	4790	6
2768	2500	14
335	4544	1
102	6122	30
1088	7705	9
172	2527	18
107	9055	27
190	6086	50
2357	1262	15
2450	7996	4
94	8166	20
729	2291	9
564	2421	1
94	645	27
9862	866	14
6709	2692	2
111	4323	52
106	4031	9
101	7180	4
108	7154	15
104	1908	43
106	3811	46
107	7190	17
102	3846	5
102	4709	10
139	5075	21
122	719	34
257	8611	40
118	9578	4
683	4875	10
14	2518	6
105	88	57
142	8132	32
2298	5410	50
14367	3848	2
269	9951	33
2305	5880	43
2423	6273	34
111	1694	19
242	5333	17
95	6017	11
102	8964	7
114	1835	20
102	8169	7
108	2845	13
102	4698	39
126	9718	7
3814	8461	10
111	8578	57
4160	9117	0
1882	1797	6
94	2247	20
120	3817	61
109	4144	14
3369	3257	2
1936	7688	10
12965	5810	0
118	2856	4
293	5333	14
101	1410	1
1332	9667	0
3814	4041	28
105	1838	20
619	8888	1
103	5293	16
106	2898	3
1058	280	7
4894	4578	12
154	8219	13
16362	4264	4
162	5141	23
1001	2578	21
6260	5561	4
118	9158	24
1079	6478	8
584	5860	7
724	9315	15
122	4989	19
1273	3108	63
18321	6211	3
640	6085	8
339	7320	36
95	158	50
103	7142	29
3530	8253	53
5039	7791	11
4412	9401	6
101	1249	11
138	6295	2
1470	3569	3
95	9376	4
8914	2656	13
359	2763	11
289	7970	6
124	6507	36
124	5508	35
130	4681	14
106	9489	23
108	6678	7
105	2275	15
6902	1981	29
95	3499	4
116	6437	9
102	3847	17
102	8806	25
423	427	81
101	7034	41
95	7361	1
95	6927	3
6306	5155	9
95	6112	4
12885	193	1
13615	9831	12
20793	3164	17
735	6465	6
1660	1323	19
133	4199	16
106	594	11
10093	6532	4
120	7192	31
180	8233	30
94	7908	17
101	8675	1
94	6442	19
1884	7808	13
3694	1481	54
135	5982	51
21873	3782	14
153	1553	7
95	5002	12
2995	5412	0
19566	8951	39
66	443	9
102	6939	88
21397	9093	11
14993	5979	28
105	5826	7
159	9557	8
1934	5658	8
125	5794	34
206	1652	10
233	3822	5
112	7451	7
106	5270	23
461	9126	23
4331	9973	7
122	3869	13
3152	7606	0
837	6327	27
138	4503	10
376	3853	0
1471	789	21
103	7374	18
108	318	13
353	6234	12
19261	5572	6
4155	7441	16
116	4708	23
111	1657	10
3725	4649	25
95	3118	3
108	8684	37
143	8979	4
109	8093	14
251	3505	37
910	6199	20
7734	648	26
95	9143	38
22651	7682	9
147	6625	7
10831	9031	65
111	6491	19
2046	6129	6
106	8263	35
7216	6761	27
95	8939	1
2292	8233	9
344	803	0
136	7827	9
5410	5959	3
1673	1174	20
372	5378	0
456	537	5
124	8500	24
118	7721	29
1040	9822	27
1943	318	8
102	1442	7
126	1850	15
110	6810	11
101	8136	21
101	7725	9
119	814	20
111	9116	25
149	9981	33
104	7844	12
65	5358	22
757	5677	8
107	2448	10
189	2718	13
102	4739	7
830	532	17
102	9386	30
1174	1126	4
15565	4842	2
3597	6248	5
114	8430	30
94	2078	52
125	2360	20
1466	4978	6
349	3717	38
103	6754	14
64	9951	34
279	6396	11
266	9608	23
13233	5953	0
124	7028	16
512	7997	14
106	950	3
5417	9724	23
314	8765	25
143	7480	16
1801	1407	9
495	3388	8
425	3144	42
104	833	21
723	550	11
102	171	5
253	6183	6
95	8812	3
834	4255	10
101	9608	29
103	9515	4
3274	7617	18
9580	5959	18
259	5944	4
5687	9236	31
117	4743	19
94	2790	25
63	1641	12
95	4914	35
101	968	16
105	7188	94
104	3745	2
14719	1016	3
95	9389	17
6703	5256	13
103	897	5
248	9894	3
108	4093	18
106	1846	7
2274	1095	16
103	6345	20
516	5990	16
1194	5770	2
102	8811	12
184	4678	8
4901	8620	32
5193	6083	15
101	7118	7
101	4335	2
106	9465	30
193	3900	10
4378	9751	11
1695	689	2
122	1460	26
124	214	13
3148	4250	70
140	1590	7
140	4212	13
1129	4752	1
110	3122	13
248	4272	55
104	8107	28
595	6976	4
1557	8794	35
1322	8166	16
106	1521	7
312	3966	17
173	8898	46
64	3237	9
10393	7327	8
23359	3703	13
6001	6095	5
110	7258	13
310	5510	48
110	8530	17
138	2164	1
106	7452	8
114	6488	63
132	191	35
4446	7156	18
1637	7197	13
5347	9632	27
936	4901	3
816	251	2
144	5163	12
892	8532	8
109	432	7
270	7230	1
7572	5611	22
237	4355	31
120	8345	5
110	3698	15
112	3197	3
129	5990	17
95	7252	67
928	4478	0
110	2492	13
110	6192	5
820	9305	0
9255	3053	2
5681	9261	30
229	3257	14
1667	1208	0
118	9162	25
260	1202	8
17879	2217	20
10407	7834	23
111	2398	29
64	1346	24
1594	4687	46
102	2692	4
95	1223	22
12984	2502	5
125	5908	9
18673	5281	28
107	9372	12
105	6093	23
127	5001	32
3536	8434	8
127	6312	37
662	2065	6
123	5377	39
124	2487	10
95	6493	65
449	1238	16
12920	5130	68
17707	5809	74
109	7700	8
801	469	10
197	2122	16
17611	4506	2
94	877	18
211	898	2
859	759	8
3800	7309	13
8167	4583	11
110	8056	17
501	7683	3
101	5829	8
7612	509	2
10334	116	37
138	5096	10
2951	9934	3
101	3998	3
105	5754	7
1700	6718	8
4964	3889	20
94	3188	19
2143	5653	4
95	8157	11
95	4914	12
1844	4568	24
1533	9943	8
236	8518	37
1131	9671	16
2851	9084	0
101	6776	3
3291	8144	7
94	902	37
95	2619	11
107	7047	10
101	5388	35
110	466	53
64	5146	10
813	2840	3
123	715	16
94	4301	45
811	1528	8
9468	3905	0
101	2442	48
2690	3698	3
95	9142	29
257	4709	17
103	7735	4
101	9116	1
120	9377	1
109	7581	64
9	7396	9
1446	7089	20
1960	9647	3
111	9234	87
101	9898	46
1099	8284	25
430	5454	38
104	9882	16
5301	7748	8
101	7561	44
370	3657	17
1209	3796	9
101	3417	3
8834	9064	17
513	62	20
94	9957	32
95	569	6
1074	644	10
2773	2565	7
102	3487	8
94	4393	37
8	6727	6
150	150	11
104	4851	11
307	5283	19
122	9903	25
156	8936	1
401	7813	4
259	8495	11
112	1195	20
94	4496	30
1214	961	7
356	6424	5
3078	2595	4
538	9425	11
3683	6184	20
102	6265	8
123	3172	21
595	6326	2
102	7762	22
4757	1699	5
947	2309	4
101	9746	1
7236	869	11
105	8093	22
4394	4867	0
626	6292	1
114	2532	37
2704	8391	21
958	3142	8
102	7138	47
1254	5677	1
102	1665	32
94	4374	8
101	4889	4
102	8312	22
64	9594	19
95	1393	18
3810	4810	16
1535	3987	6
1533	4351	5
20523	5987	2
174	3136	17
3578	7738	3
134	732	26
119	3518	19
1225	6877	6
101	3550	1
119	1695	22
95	1644	35
112	4555	2
105	5178	5
94	4951	30
122	8771	7
307	6017	15
1418	6914	11
11579	5506	4
154	8762	47
95	283	26
139	513	16
345	6271	27
104	3415	4
408	3617	0
2900	1676	8
632	6291	57
23234	9020	0
112	8483	9
123	8245	32
108	8576	16
351	3266	4
94	2473	36
102	2172	6
113	4833	2
95	9812	7
107	4520	11
19680	5245	1
4341	2225	4
95	6841	7
104	183	19
101	6354	13
226	2666	13
101	9690	17
517	6585	103
163	7814	11
4111	470	24
103	6548	8
218	2965	4
151	2210	35
10380	4240	11
1565	389	19
5739	7911	7
2251	8442	40
2120	4334	12
94	3745	83
674	5795	15
114	7383	4
17574	4107	19
7857	6349	39
243	346	45
3542	279	10
118	2524	7
107	8393	6
104	2047	7
103	7544	22
103	8304	10
101	4305	20
1394	2817	2
19546	2559	12
108	2385	33
16766	6975	0
1110	1583	9
95	4611	37
141	9628	35
103	5144	5
105	85	3
496	5253	19
109	432	40
101	4752	2
103	5629	25
94	7280	9
22006	818	6
9026	2267	1
2633	2065	3
8653	9533	11
104	2804	8
95	2994	13
109	9481	28
1113	2325	77
769	8313	1
106	9137	37
95	8440	27
17081	8882	15
107	3344	33
105	1499	3
104	2637	51
105	3834	6
94	694	24
480	5129	22
148	367	46
693	6093	26
95	7764	13
220	5040	7
102	8688	4
116	6835	20
11266	28	8
127	5312	15
111	1423	12
141	1194	3
121	2016	18
140	9956	0
218	4323	44
4075	7309	30
465	1714	4
108	4034	16
20352	2943	52
1082	2963	2
20684	9909	4
110	8128	17
2673	7462	2
105	8989	24
3361	6519	0
106	1067	25
1119	6300	12
95	4220	10
220	4471	7
645	4954	8
116	2077	0
9	1336	47
1837	7587	0
102	1399	9
2886	1783	27
109	8769	8
179	4779	19
108	2415	24
2772	6018	3
108	3745	26
105	1820	3
101	5106	28
261	3628	1
1489	6528	0
105	2582	24
106	8655	30
101	6454	5
1040	4870	6
21989	492	20
123	6639	27
952	4375	1
104	4093	10
225	1185	14
2962	1957	45
118	6010	13
556	6440	36
102	2778	9
5092	7092	30
13731	9610	3
2298	3590	22
102	3313	23
203	98	16
101	2489	28
140	289	10
1857	2867	26
208	8071	22
409	8565	32
1288	4711	12
20201	3366	18
125	4568	33
101	6608	8
101	8982	22
151	4265	33
102	954	26
127	7205	27
23087	4725	10
176	79	0
139	1474	7
553	1916	6
4743	9763	7
95	5972	5
94	9263	53
1219	909	27
101	7398	39
9937	5624	0
114	8283	11
8016	1578	7
103	2907	19
6836	949	26
145	5490	13
180	275	16
113	1277	42
3591	4901	11
2958	3898	0
104	233	49
4261	5131	9
6271	1941	22
117	8886	23
103	5375	28
15587	1039	23
95	8963	39
720	5841	11
797	3542	11
105	2678	3
7252	8154	39
4089	958	28
173	338	46
144	2326	14
16462	2862	2
12883	189	12
282	7212	5
116	7088	5
434	8899	23
102	8470	9
111	9474	18
267	5110	11
486	4537	17
94	592	21
1354	568	8
16592	5320	22
1419	7277	22
105	6238	1
347	3022	16
110	6539	20
2711	8958	2
240	2915	15
923	790	14
285	4126	8
83	8516	1
18028	6625	1
139	879	15
104	7605	19
251	9554	3
95	3226	2
1027	4315	5
243	9476	0
17549	3941	92
2199	2833	0
2020	6178	14
183	1025	36
657	8942	6
102	2653	11
2566	9329	2
102	8434	1
752	8824	3
129	7192	13
682	4212	9
423	7396	8
157	9234	35
1194	7318	0
125	9125	9
95	2736	8
121	3970	4
95	3454	10
1165	938	24
6650	3619	9
1377	6865	19
102	9597	21
6822	388	24
557	593	31
102	8593	11
178	1998	12
155	8939	19
107	643	24
2018	4207	13
16755	5420	0
94	7015	43
448	6644	7
63	7573	28
1843	7254	19
988	6464	11
104	6937	15
10527	6999	9
102	4663	6
911	6533	13
23805	2178	40
95	1852	5
104	6908	19
127	2947	25
4896	1944	11
2786	5314	8
5397	5632	0
122	2272	12
94	9049	24
4224	7837	7
276	4111	6
101	4187	3
94	4692	15
115	795	12
617	9004	5
6759	5817	9
155	6719	44
484	8578	32
1930	6573	5
95	9724	12
117	3843	42
106	3519	71
132	3290	28
359	3161	1
171	8306	19
117	5399	28
3458	7453	3
106	8642	11
106	425	24
115	1684	24
124	9315	23
118	4355	48
530	6426	34
103	9589	9
13439	8853	8
102	7370	32
148	576	39
94	124	13
531	4776	0
94	1970	15
2	414	9
3336	4551	12
105	5567	2
12308	5086	35
94	3668	10
3717	3110	1
206	3624	10
94	9502	28
101	3163	6
119	7607	28
16046	422	8
156	3374	18
438	8970	12
2372	4194	8
107	1888	22
125	6252	7
102	7860	27
239	5326	8
95	7192	14
17159	8104	12
109	5382	14
173	4457	25
5553	5086	25
63	383	21
200	6450	4
384	8500	53
112	5098	15
159	972	10
109	1838	12
4271	6999	13
212	9621	10
121	4527	13
102	8701	17
139	6797	16
116	1592	18
105	5566	22
145	1399	3
385	9191	16
63	9044	4
7011	63	56
344	8983	10
101	181	21
109	2433	9
412	764	8
95	7676	6
178	9609	7
4387	4744	0
104	3382	11
549	8005	11
108	9034	5
110	9768	18
147	9554	10
665	8735	11
1709	3119	8
94	286	19
158	1957	5
23556	9828	19
474	6151	19
108	8103	5
147	2099	2
1419	9166	16
158	2735	30
101	6233	14
95	9595	14
2674	3489	7
107	9547	7
107	9056	25
6	1603	15
314	655	5
3842	9595	8
553	5341	2
113	7364	16
12	7581	31
4483	5144	40
2061	140	24
2890	8216	14
204	4569	41
159	4451	10
6841	8011	35
94	4693	27
290	6192	2
108	7520	5
7892	8240	0
141	7821	25
4486	1699	13
1042	1336	80
105	1612	37
9343	9192	7
3104	4666	12
94	196	34
94	1802	32
220	8925	11
398	7266	2
5766	3171	26
95	9240	4
136	3170	4
3882	4878	1
5990	2535	29
105	4434	8
102	9885	23
7737	7095	31
107	1130	24
3477	5508	3
95	3742	8
95	5171	5
318	4848	13
4492	2905	14
95	712	52
101	6419	2
4026	492	0
1448	703	20
104	5940	22
106	8887	75
2326	5782	12
1402	7890	3
122	8069	4
2158	5463	1
175	7299	28
118	4076	39
106	4684	20
101	6994	20
1189	4276	10
1533	9767	46
126	1868	16
94	1820	11
2661	4420	28
149	7441	7
399	7050	21
105	7415	3
243	5153	5
1343	7136	17
1024	6740	7
1093	6066	20
21099	2897	10
104	9178	15
95	786	5
249	5502	13
95	4987	17
226	4409	34
115	7136	40
106	9478	7
120	1953	19
1061	7161	6
63	5297	7
426	7866	10
109	8795	34
110	9280	2
229	3108	9
2103	5825	3
144	4409	31
813	7729	8
114	8699	11
319	9879	17
4442	5783	0
613	1403	0
16	4290	8
124	8175	5
101	8887	2
94	6782	16
1152	7672	11
103	9690	25
7875	4277	7
108	4070	3
347	9673	12
5499	7773	5
701	5358	45
1217	5152	31
102	8660	23
404	3225	70
128	8274	1
20195	7931	60
320	4762	12
112	5708	29
397	8261	0
2099	5456	0
2105	2325	47
146	7812	39
101	8467	8
107	2847	44
6432	9706	52
95	9975	22
17730	631	2
15377	2344	24
57	6281	13
2114	5010	9
104	9812	15
1759	7932	0
3683	7109	3
107	2180	11
2312	5083	7
101	1428	5
421	6759	9
4485	6605	0
105	7102	3
103	796	2
142	8042	11
1680	1049	26
112	5486	1
3358	9329	19
1121	3158	0
523	1453	6
94	5295	79
118	9246	30
357	4606	11
108	7188	48
2438	5115	9
3753	6989	13
154	2275	21
63	3739	8
124	1925	8
578	7715	3
501	537	3
101	6127	48
15429	7047	20
118	3675	24
11686	224	9
104	7422	11
162	3652	18
2871	5857	29
121	3885	20
6599	7577	18
103	8668	11
105	7998	7
109	7899	44
103	82	4
102	5748	8
22857	9975	29
6739	1067	30
95	895	11
909	4598	42
95	3984	12
103	6151	36
21180	6749	5
111	2253	30
104	9143	1
106	3461	21
2560	9726	2
105	3350	5
135	6769	0
101	6173	6
11476	472	1
94	4625	19
110	5452	1
110	1317	21
110	5289	29
118	1532	11
115	7812	36
1810	3537	30
276	6798	3
113	6537	26
1850	2325	89
443	4612	54
129	4986	6
5263	3646	10
252	9972	7
94	6804	28
129	787	18
376	8369	13
9	4143	29
105	1876	10
103	1371	6
9224	7549	2
95	5008	9
95	1490	3
123	4963	11
885	6619	12
95	6484	16
1506	1447	13
121	1739	17
104	2171	1
3061	9142	43
106	7887	9
991	861	3
101	3452	4
1191	6163	5
108	6891	27
110	8073	12
753	5391	51
3985	2613	3
11435	8123	4
1949	1216	12
94	8099	39
95	2712	26
182	115	0
102	7798	5
645	9530	12
1180	3525	12
94	7358	22
101	9335	4
6974	7982	6
101	9618	24
427	6175	30
9513	5974	14
101	3972	41
107	2281	5
449	3234	2
5009	4107	52
122	848	32
1779	8887	45
343	4469	1
1054	4974	0
108	4265	20
103	7381	3
135	8978	0
124	2945	23
642	1211	16
104	3799	29
1185	719	8
3562	2933	1
121	1612	19
95	9435	14
23686	3336	3
105	8595	5
101	5398	9
3855	9886	10
109	4212	41
103	2355	3
122	8230	2
117	6620	8
646	7671	3
105	3034	2
1272	3335	15
662	2176	0
221	9306	23
677	1699	0
624	2608	7
221	9108	21
2310	8546	34
18731	6831	9
713	3102	6
102	7602	20
109	3400	16
95	7931	29
191	8515	6
107	9229	10
102	7065	10
533	6309	9
2627	3429	8
108	4175	25
108	451	17
1582	544	15
106	2285	24
105	2174	8
355	9580	48
693	4425	20
147	4220	8
122	8073	5
104	7022	43
102	5330	7
1373	1881	12
2376	495	28
11137	1079	1
95	7354	11
319	4561	3
146	1534	14
6161	3016	3
238	4115	3
107	715	17
111	2377	13
176	9223	6
176	1417	9
47	4651	14
109	289	1
730	7978	28
104	1327	56
20154	762	16
103	919	1
94	7256	27
3306	8437	21
2707	7152	4
101	9588	21
23367	5432	10
158	1336	76
659	3855	11
11428	1	3
222	9078	5
552	9768	4
102	8829	8
109	5410	29
618	2286	10
106	2359	41
94	8977	17
122	6436	13
103	6036	29
101	7190	1
94	9439	19
5420	287	5
112	3308	5
6178	70	20
94	8948	13
103	2045	9
989	3211	16
1441	4820	6
220	5555	11
104	9724	4
150	3258	6
135	8587	34
101	5093	35
102	7376	10
108	4745	13
271	6469	1
208	2152	9
2613	727	0
473	8604	41
3482	459	3
5390	3226	3
249	8446	11
23475	8208	18
9632	1944	40
6580	5779	3
1279	4577	71
110	692	33
4287	5275	40
3604	5130	67
2271	6686	0
5582	386	6
18484	751	13
5499	5844	11
103	4542	23
8966	4851	30
188	3904	15
4637	7675	24
815	8364	9
283	4420	11
101	1432	4
160	1163	5
2168	1335	35
149	2913	53
1529	5812	8
1895	8505	4
139	4367	4
7117	9975	38
95	921	6
104	4053	24
3530	5681	4
511	2400	8
170	8243	18
102	3783	37
129	3062	6
154	3873	22
124	2682	74
95	8278	31
95	7518	3
102	8954	10
5285	4131	0
2206	520	7
688	6122	27
301	7092	15
426	3762	17
12596	9751	7
105	5085	1
461	3892	7
21303	9188	8
95	3428	32
8773	708	0
101	3575	7
107	8245	33
13917	9626	36
101	1750	2
179	4557	7
125	3970	12
95	9879	13
64	338	14
135	309	16
8747	2326	36
614	7644	8
105	8315	12
140	7080	20
108	4864	11
103	5560	5
94	7163	23
105	501	3
129	7967	22
1770	3833	4
120	938	20
2323	8611	17
901	304	17
137	1448	14
101	8038	62
107	4815	11
116	7388	2
102	2843	6
104	6296	2
95	9745	27
1994	187	9
4780	3262	0
1459	4220	4
279	8092	34
1244	6713	25
63	9649	5
1249	8049	18
158	1231	16
95	8550	34
106	2405	10
101	9787	7
142	7499	6
103	7056	2
95	9118	15
3177	9515	48
106	2973	39
328	9511	0
7664	515	2
676	5773	6
104	2450	28
116	1810	5
95	5202	10
1024	9822	30
770	6681	7
215	6961	8
122	7054	3
102	9074	24
95	2708	27
429	789	20
328	8361	0
123	9990	17
119	5892	33
3835	6308	46
111	9786	36
103	4437	15
101	1972	28
110	4076	25
23072	6929	5
346	3254	5
1717	4071	39
1049	8027	11
182	5042	31
6565	1219	9
107	9604	12
148	4027	14
106	2853	8
159	1228	23
108	1477	3
4696	7730	8
804	6312	20
101	1525	10
106	8586	2
1009	246	16
103	4849	5
3165	7674	12
166	2978	34
102	4041	33
83	7254	55
855	7849	8
132	7813	58
106	2055	20
229	7624	26
650	4847	14
5094	151	18
9141	6122	13
117	5921	46
114	8318	12
265	5238	27
279	7651	13
228	7909	21
87	811	27
95	6275	52
63	7252	19
588	4031	4
12468	595	0
6277	2789	2
1490	4167	31
95	663	2
2568	3874	12
407	1810	12
94	858	36
324	6069	13
15284	5203	5
107	4511	18
118	5611	27
137	4447	1
2519	9947	5
4005	5248	64
105	832	6
105	5378	12
103	3488	13
223	3748	12
118	4764	34
101	6820	2
101	5707	5
