1065	168	3	22.68
103	1828	3	7.15
101	5312	3	13.24
2524	5004	3	56.81
444	102	6	6.68
95	2159	3	5.48
533	138	4	22.15
3464	103	3	11.71
1475	172	3	24.96
95	2294	3	5.99
2345	126	8	80.5
163	131	13	50.66
709	103	6	11.45
102	3696	3	12.81
2040	110	3	11.78
5464	101	3	13.24
914	136	5	34.94
101	813	5	4.59
834	106	15	69.86
145	432	7	46.14
101	603	6	4.73
4405	106	5	37.34
963	101	9	20.49
102	2932	3	10.66
105	1237	5	14.71
95	1715	4	7.81
2409	107	5	25.78
113	842	4	16.04
1127	104	6	18.75
101	2372	4	10.7
102	251	32	92.61
303	109	47	270.32
2004	104	3	8.61
101	2119	3	5.12
193	2457	7	87.76
2044	109	4	18.3
480	114	7	30.15
95	1969	3	5.03
918	5592	4	72.77
903	180	4	32.45
688	873	7	91.21
112	121	22	11.63
112	177	6	5.46
210	101	17	7.01
466	216	18	196.86
290	108	5	4.23
145	284	8	47.07
222	217	3	15.13
198	105	14	13.33
232	126	3	6.3
1083	101	4	4.06
2985	117	4	30
108	421	4	4.39
104	1085	14	71.28
95	4639	3	11.54
116	186	4	4.04
95	4459	3	11.54
459	103	6	7.15
2267	101	3	5.61
102	3951	3	12.81
171	105	12	4.57
105	63	115	129.31
105	12	16	13.75
1049	101	6	9.78
131	207	6	21.57
861	116	4	17.75
124	213	4	7.4
281	104	7	5.84
2126	104	3	9.1
135	501	3	14.14
1103	109	9	43.71
928	104	4	7.77
107	211	10	9.94
2433	102	3	9.16
1504	102	5	15.05
2437	109	3	12.99
102	3438	4	18.55
1227	102	3	4.83
1303	302	4	43.09
6946	7508	3	73.53
4973	2602	3	57.57
105	615	6	11.97
101	1165	6	11.23
110	95	306	83.72
989	102	4	6.96
101	1113	4	4.32
655	274	3	25.28
504	105	7	13.66
1546	105	3	7.03
107	814	3	4.89
761	765	3	32.95
6789	103	3	21.03
2498	101	3	6.18
469	105	6	9.09
7511	106	3	22.4
102	960	15	68.37
957	119	3	12.94
102	1078	3	4.16
6919	106	3	22.4
103	112	183	173.19
968	115	5	25.05
1031	95	6	10.5
744	104	5	9.72
101	481	8	7.16
648	109	9	33.79
101	557	6	4.17
1018	102	4	6.96
1211	3628	3	47.68
6194	104	3	22.15
144	128	12	31.04
486	294	3	24.3
3249	6388	3	63.96
101	304	20	30.24
336	114	3	5.81
900	102	4	6.2
633	108	11	42.06
249	1276	5	53.56
102	655	8	18.18
158	241	5	23.93
1997	115	3	16.46
113	264	4	6.9
95	1289	5	9.14
102	1921	11	65.75
474	110	4	6.5
102	1981	12	76.79
1824	101	3	4.28
153	140	6	14.6
274	112	4	5.94
95	580	6	5.12
4555	103	3	14.42
305	114	4	8.91
720	109	16	84.51
7178	109	3	24.99
191	107	87	422.85
678	143	10	81.23
140	220	4	13.3
101	3819	3	9.64
8	325	4	21
