103	1187	4	9.24
4980	119	4	41.92
103	1231	9	38.31
503	105	5	7.74
103	5512	3	16.46
133	908	3	17.95
222	94	16	21.27
4296	110	4	28.14
95	1998	3	5.47
297	119	3	6.94
2572	108	6	35.54
466	109	4	6.52
6912	101	3	18.02
118	102	128	130.12
5804	101	4	24.02
107	526	14	56.41
137	555	5	33.41
973	102	3	4.03
2963	102	3	10.25
103	927	3	4.12
136	786	4	25.77
95	2391	3	6.68
101	1835	4	9.56
101	1664	4	8.89
192	113	5	6.97
980	191	3	25.83
480	129	11	80.95
63	2994	3	19.97
95	618	6	6.11
95	798	10	24.53
4038	103	3	14.29
2300	623	4	57.15
760	110	8	32.74
1732	105	7	33.4
176	367	4	27.68
2076	103	4	13.88
4225	110	3	18.16
809	115	4	17.53
1694	110	5	24.32
1833	105	8	43.26
101	1918	3	5.44
2553	1191	4	63.57
104	3516	3	12.81
109	2427	3	12.77
106	1704	3	8.69
108	4753	3	18.98
1959	102	3	8.15
102	6515	3	20.5
101	642	7	10.21
103	2069	5	20.05
1334	102	3	5.59
101	762	8	16.02
782	129	8	61.3
106	868	5	13.04
238	101	47	141.76
1355	101	4	6.79
102	7280	3	20.5
102	1142	18	110.19
95	1744	3	4.54
990	103	3	4.33
114	94	998	4736.16
768	95	7	11.61
251	106	8	8.25
101	2611	4	12.17
2247	112	3	16.53
719	133	3	16.81
1198	103	4	9.24
4175	108	5	39.06
105	162	13	5.47
2897	507	3	41.14
1140	103	3	5.05
677	9	4	28.91
127	1156	3	18.65
119	6799	3	31.44
5859	102	3	16.07
590	104	9	24.01
755	208	10	112.38
104	1053	4	8.52
212	303	9	80.99
95	1707	5	12.68
103	3253	6	36.12
114	212	4	5.79
7148	129	3	35.49
287	102	11	15.73
146	124	9	23.39
696	104	4	5.54
555	104	6	10.71
109	809	7	25.85
1067	107	3	6.66
95	889	9	21.52
101	3154	3	8.86
95	1024	4	4.44
2898	2032	3	49.87
113	634	4	15.03
271	143	10	66.09
350	115	3	6.51
127	565	11	84.07
4372	575	4	65.14
101	2075	4	10.31
260	145	14	103.17
109	2380	3	12.77
106	1854	6	28.14
66	8	6	11.42
2172	103	3	9.12
12	1102	9	93.1
5048	110	3	20.36
5663	143	4	51.1
101	1616	5	12.69
7	7	6	63.04
101	1683	5	13.52
2	914	3	27.86
1872	103	4	13.09
103	890	3	3.92
101	1818	4	9.56
138	113	9	7.38
7423	111	3	28.22
4270	111	3	21.52
3656	153	3	31.21
2290	101	4	11.17
102	3081	3	11.21
117	535	5	22.01
1122	102	3	4.73
202	102	57	205.28
101	3546	3	10
95	633	7	9.2
1136	101	12	45.97
1252	107	4	12.35
325	107	5	5.4
95	2115	3	5.47
101	4300	3	11.49
1056	101	5	8.6
531	109	3	3.94
83	83	3	37.72
233	119	3	5.05
6445	3670	3	65.02
486	152	4	26.18
101	925	5	7.4
2302	106	3	10.37
106	3069	3	12.88
1384	119	4	24.06
432	148	17	158.88
2110	105	7	36.82
213	316	3	20.3
102	3234	3	11.21
101	341	16	28.08
106	324	12	28.04
101	488	16	42.08
519	102	13	39.51
4600	109	5	40.01
1446	275	3	32.1
107	985	3	6.16
107	934	3	5.93
1557	101	3	4.59
149	12	6	21.32
227	104	11	10.4
615	101	5	4.37
64	109	379	1295.31
101	1173	7	18.25
763	107	4	8.62
490	102	5	5.8
985	111	19	157.67
1586	101	3	4.59
397	107	6	10.43
2218	104	6	28.67
171	126	17	82.82
2768	118	5	41.66
132	244	3	9.22
725	103	4	5.92
95	133	44	6.67
685	143	3	18.5
345	94	6	4.67
854	110	7	28.27
356	103	23	80.07
102	2396	3	9.45
104	1315	5	15.04
109	110	165	110.8
77	150	4	21.14
132	493	3	14.29
103	5161	3	16.46
95	588	7	8.53
474	103	6	8.89
2330	108	5	25.4
2	109	7	7.9
101	1512	5	11.95
101	1428	5	11.27
103	335	12	24.38
144	163	15	81.13
1849	102	3	7.61
103	1608	12	72.25
1253	121	4	23.85
133	5132	3	31.7
109	5723	4	32
103	1533	13	78.92
124	375	4	17.3
143	262	4	18.66
347	7054	3	49.12
143	134	4	5.79
1080	1793	5	77.78
2339	104	3	9.15
2200	105	4	16.02
1278	117	3	15.36
133	9	4	7.15
1572	94	9	43.04
523	94	6	8.9
933	115	3	12.1
504	103	6	9.59
4585	108	3	16.79
223	95	19	17.07
749	106	3	4.24
1134	104	5	13.33
160	104	245	1718.44
107	1624	3	9.04
2361	153	4	40.36
461	7042	3	51.16
1514	103	3	6.63
2000	110	8	53.43
414	112	11	52.05
109	474	12	45.06
95	147	35	13.71
132	214	5	18.46
289	105	42	199.17
449	1201	3	34.33
898	5238	3	50.5
5445	95	3	13.08
136	3706	3	28.16
2132	824	7	116.76
446	112	5	16.37
5904	117	3	31.05
121	455	3	10.19
667	103	5	8.5
1767	112	7	48.97
2558	106	3	11.08
580	758	5	61.17
101	537	8	11.27
106	151	66	179.68
103	1324	3	5.93
101	370	10	10.82
801	101	5	6.39
418	102	11	24.68
102	1868	3	7.61
386	1647	3	35.8
102	2020	5	19.42
163	12	7	31.04
442	107	6	11.86
103	1408	15	97.09
101	221	15	10.19
5731	111	3	23.74
723	999	3	36.03
106	2860	6	35.58
933	110	7	29.52
1501	112	7	46.22
4161	110	3	18.16
103	5735	4	27.86
822	14	5	35.62
1107	95	6	12.06
4380	103	3	14.29
102	3547	3	12.39
105	692	4	6.53
550	112	7	30.65
4692	117	3	26.56
1246	108	15	101.13
109	115	117	162.38
981	227	3	27.65
454	94	6	7.55
943	108	9	39.18
102	4183	3	13.91
64	477	3	7.94
305	104	7	6.68
144	215	7	36.51
698	101	16	54.68
5812	838	3	50.25
144	174	5	18.54
108	2371	6	35.54
976	101	4	4.7
2966	101	3	7.94
230	127	52	457.39
2886	129	5	48.59
131	136	5	5.96
95	1069	6	11.48
95	898	5	6.33
246	107	12	22.65
101	3281	3	8.86
1438	104	4	10.67
95	965	4	4.16
875	103	3	3.92
350	110	5	8.19
127	516	14	111.7
225	103	18	30.59
3398	95	3	9.48
2586	108	6	35.54
260	190	24	246.78
103	641	8	20.25
457	358	3	27.16
6696	299	3	48.15
2064	128	7	67.97
2028	123	3	21.6
2100	112	4	23.87
95	3635	3	9.48
1195	196	8	91.9
130	102	125	277.93
3279	102	3	11.21
107	3041	3	13.73
121	647	3	12.09
104	933	3	4.15
133	788	3	17.24
1578	129	10	101.68
104	976	3	4.37
3657	111	4	30.02
617	104	6	11.6
102	3870	3	12.39
115	619	3	9.86
101	2315	3	6.51
95	1912	3	4.98
5523	101	3	13.62
109	1750	5	22.98
101	4231	3	11.49
101	2211	3	6.51
198	282	32	368.61
1567	110	3	10.64
2502	110	6	38.3
1452	105	6	24.03
2078	897	3	42.11
1621	220	4	43.54
95	3261	3	8.35
103	1731	10	55.81
208	119	3	4.21
852	106	3	4.79
2607	105	3	10.73
897	112	4	16.55
124	2026	8	79.6
102	240	8	4.67
1220	103	3	5.61
95	2437	3	6.68
3677	105	4	21.63
103	897	9	31.03
3329	103	3	11.59
5308	108	3	18.98
103	972	11	45.54
388	95	17	34.6
101	1694	3	4.99
101	1635	3	4.59
103	1076	6	17.6
101	3535	3	10
101	5663	3	13.62
176	206	4	21.53
5554	101	3	13.62
280	379	6	56.67
102	212	9	4.64
941	101	5	7.4
127	170	6	17.23
304	102	39	166.69
102	142	28	14.86
1286	102	3	5.59
5246	108	3	18.98
1755	105	5	19.55
103	4301	3	14.29
1683	211	3	31.05
101	3584	3	10
103	2189	6	28.59
1531	110	5	22.61
181	683	3	23.27
102	2944	7	41.89
101	2226	3	6.51
1191	119	3	15.04
95	1941	3	5.47
2658	105	4	18.28
104	770	6	14.14
117	1156	4	22.01
1996	103	8	43.03
3381	14	6	73.2
1773	95	6	17.77
103	1684	4	12.38
198	328	3	19.68
137	428	7	47.73
199	101	65	201.53
148	113	9	10.52
694	109	3	5.16
281	107	10	19.56
1088	102	5	12.19
5583	101	3	13.62
103	2074	6	26.95
101	687	7	10.96
137	118	32	112.69
7258	153	3	39.52
3349	102	3	11.21
2028	186	3	30.47
101	4587	3	11.49
251	119	17	88.42
1652	105	4	13.59
101	2414	4	12.17
106	2334	3	10.37
458	108	14	54.17
103	3291	3	11.59
104	948	11	44.49
1062	106	3	5.91
121	600	5	24.77
105	175	16	17.08
2635	132	5	49.19
791	132	3	16.9
1272	103	3	5.61
809	110	9	40.71
701	105	11	40.93
219	180	5	30.16
103	4616	4	22.92
357	214	4	30.41
95	1054	4	4.74
1513	105	4	12.34
726	120	4	19.12
1111	106	3	6.18
1694	115	3	15.99
254	3543	3	38.39
5505	367	3	44.92
2378	1661	8	156.28
103	594	4	4.74
103	670	13	47.57
103	6746	3	20.9
63	508	3	8.43
95	2270	4	10.5
106	1757	4	14.05
1866	64	4	23.8
95	2338	3	6.03
101	1905	5	14.44
159	161	245	3818.99
1042	101	4	4.99
959	107	4	10.05
108	2658	6	37.96
102	4274	3	13.91
150	109	37	76.68
2445	191	4	45.82
95	494	9	12.08
4199	101	3	11.49
144	133	53	340.88
102	970	11	44.15
1064	115	4	19.64
468	106	9	23.48
5314	1474	3	53.83
102	1014	3	4.25
320	220	5	39.58
1057	2267	3	43.9
377	103	7	9.03
3596	119	3	23.15
193	152	15	99.92
106	1167	6	21.43
137	679	3	17.91
221	110	38	166.93
1254	854	3	38.53
735	103	8	22.31
502	106	4	5.12
1983	110	3	12.2
5657	95	4	23.29
346	103	6	5.46
988	109	3	6.93
104	587	4	4.78
1322	104	4	10.17
109	1394	8	42.13
115	139	37	125.29
3715	101	4	16.59
363	102	6	5.32
3481	66	3	26.02
1455	101	5	11.95
342	101	41	163.17
1302	820	6	87.69
720	102	23	125.13
95	1359	4	6.64
1717	103	3	7.48
3325	110	4	23.64
102	1917	3	7.61
149	198	3	10.42
101	436	27	97.01
101	387	7	4.67
405	143	4	22.9
984	110	3	7.66
4564	108	3	16.79
762	106	4	7.63
1688	103	4	12.38
632	103	5	8.24
8	9	13	65.33
127	794	10	81.72
370	106	7	11.1
874	105	10	40.05
95	3103	3	8.35
727	106	3	4.08
140	139	6	14.48
245	109	8	11.53
7796	129	3	35.49
3089	129	4	37.78
7705	121	3	32.09
1584	64	3	14.83
121	1116	3	15.34
95	295	18	27.67
373	101	14	23.57
102	2480	9	61.52
460	106	4	4.56
846	112	4	16.22
3878	103	3	12.77
556	103	11	32.59
2392	103	4	15.81
971	105	4	8.91
102	637	7	15.07
423	102	7	9.98
1403	102	4	10.14
450	136	15	123.94
804	101	7	13.17
109	2805	3	13.6
187	104	12	7.59
2518	101	5	18.07
309	109	15	48.04
837	101	4	3.94
657	107	3	4.3
119	459	8	41.77
101	504	10	17.21
1247	111	6	33.75
106	116	242	586.36
9	104	25	19.23
1103	189	19	269.8
101	388	35	138.32
106	277	7	7.66
103	1232	3	5.61
1930	249	3	33.57
105	1056	3	5.6
1097	108	7	28.53
695	103	6	12.53
2138	95	5	15.81
2509	112	3	17.27
104	209	13	13.92
4621	105	4	24.21
2044	95	5	14.62
633	143	5	35.59
396	182	3	19.96
133	249	12	72.24
101	5040	3	13.62
109	1591	4	15.62
157	95	239	1294.85
2180	108	8	52.58
107	832	5	13.97
143	290	4	19.79
103	1485	6	22.17
585	101	17	54.25
101	210	30	52.11
106	361	7	10.91
103	1381	8	34.05
102	1028	4	7.68
285	139	8	49.14
106	1237	12	66.35
103	288	8	8.36
979	121	7	46.79
3999	95	3	10.96
102	4224	5	34.18
1138	138	4	30.34
95	540	12	24.13
95	422	19	46.87
103	620	20	92.49
1320	94	6	19.31
1736	95	3	4.54
3412	111	3	19.95
95	873	5	6.33
726	104	7	17.69
102	2737	6	32.15
104	965	3	4.37
1680	192	3	29.62
596	109	3	4.57
95	1691	5	12.68
2090	101	3	5.94
5	109	5	10.5
2959	101	3	7.94
203	693	3	24.47
101	641	7	10.21
1485	115	3	15.05
1334	103	3	5.93
2718	110	3	14.41
103	1948	4	13.88
106	613	6	13.85
1539	1095	3	41.11
118	103	180	301.83
101	897	4	4.18
2355	14	9	109.85
3134	112	3	19.13
497	522	3	30.28
114	343	7	25.35
653	104	21	104.1
102	3687	3	12.39
115	642	5	21.83
103	2143	6	28.59
858	136	12	111.5
907	101	5	7.04
95	4429	3	10.96
103	874	22	135.14
1184	103	5	13.8
646	108	27	176.79
3204	106	4	20.24
3567	105	4	21.63
2579	105	4	17.06
190	94	61	209.35
1225	4501	3	50.39
1074	103	3	4.8
1898	106	4	14.77
3114	145	3	29.23
1122	103	3	5.05
3251	112	4	28.66
103	2310	4	14.78
104	1941	3	8.54
743	117	23	208.87
102	219	16	21.63
332	102	6	4.8
1205	495	4	49.32
968	101	4	4.7
1674	2451	4	67.07
178	305	4	26.29
106	2110	6	29.57
178	231	3	15.49
430	129	10	68.58
321	101	10	8.96
1289	102	3	5.59
95	3331	3	8.35
291	101	32	91.32
2724	121	5	42.93
158	94	245	1634.23
1279	13	3	20.4
2257	94	3	8.58
2024	103	3	8.51
438	105	17	62.39
95	2046	4	9.65
167	785	4	32.65
257	169	3	15.57
95	1910	3	4.98
1155	103	7	24.5
101	4361	3	11.49
834	105	10	39.1
101	2265	3	6.51
95	1962	3	5.47
938	103	5	11.45
1691	184	3	29.21
101	4556	3	11.49
277	372	3	23.75
103	5347	3	16.46
1993	2314	3	48.23
624	117	28	258.69
1140	102	4	8.39
108	6128	3	23.44
102	1305	4	9.66
103	1905	3	7.96
2272	101	9	47.65
188	1052	6	62.01
784	104	5	10.05
3039	107	3	13.73
1070	101	4	5.3
2601	153	7	82.78
101	2022	4	10.31
1089	102	3	4.48
424	104	5	5.03
2998	179	4	47.8
461	108	22	109.26
104	1761	3	7.51
1761	110	4	17.35
95	888	8	17.14
392	214	3	21.86
182	302	5	35.38
721	94	16	67.87
819	467	7	89.47
166	152	27	194.35
645	106	5	10.11
2496	112	3	17.27
101	1511	4	7.74
103	334	53	304.87
850	108	9	37.47
2073	95	3	5.47
495	106	7	15.48
249	198	3	17.33
1330	110	10	59.98
2722	103	3	10.62
619	102	10	28.14
95	587	6	5.85
102	4313	5	34.18
1975	2735	5	91.38
14	2631	3	26.02
152	905	3	21.22
133	12	22	113.06
168	832	3	23.4
633	101	5	4.59
153	109	42	100.05
1232	153	5	44.67
101	297	10	7.59
109	3732	4	24.44
106	523	4	5.28
137	650	5	34.59
101	340	9	7.28
433	143	3	15.78
1947	484	11	191.43
5243	735	4	71.93
104	295	20	54.95
109	1246	10	55.59
3550	102	3	12.39
767	101	5	6.09
595	107	3	3.88
102	3235	4	17.98
95	3072	3	8.35
387	112	28	189.04
