8034	295
6251	296
6496	297
5242	298
9332	299
8889	300
5262	301
9592	302
2360	303
4019	304
1316	305
5861	306
5918	307
2289	308
4310	309
8594	310
104	311
7396	312
5380	313
2837	314
1838	315
2848	316
872	317
5647	318
8447	319
6589	320
4903	321
2169	322
7319	323
3698	324
8483	325
8898	326
5951	327
2542	328
763	329
7587	330
3154	331
582	332
5382	333
7506	334
5915	335
524	336
2513	337
1764	338
5560	339
5663	340
9265	341
5956	342
7144	343
9201	344
6499	345
322	346
1058	347
7969	348
2453	349
9449	350
5391	351
6237	352
1668	353
4366	354
8110	355
2905	356
7765	357
79	358
1455	359
1158	360
6895	361
6970	362
7747	363
1602	364
2881	365
6742	366
9270	367
3076	368
6256	369
824	370
680	371
1211	372
3671	373
577	374
3605	375
759	376
125	377
4575	378
5654	379
3957	380
2338	381
5798	382
2534	383
7651	384
9009	385
5036	386
234	387
243	388
311	389
1385	390
5992	391
223	392
3342	393
2625	394
1689	395
5908	396
2982	397
5260	398
3648	399
297	400
2873	401
6861	402
1698	403
8905	404
782	405
3615	406
8397	407
44	408
3640	409
968	410
6373	411
3159	412
7970	413
4897	414
2191	415
986	416
1965	417
826	418
773	419
4491	420
715	421
999	422
8529	423
6267	424
8235	425
2246	426
6947	427
4350	428
43	429
6798	430
4108	431
2592	432
6972	433
1765	434
355	435
4901	436
2561	437
5854	438
7547	439
232	440
5430	441
9490	442
656	443
4367	444
4912	445
1803	446
5966	447
88	448
3014	449
24	450
6152	451
160	452
2432	453
4617	454
9122	455
8616	456
2382	457
5784	458
5204	459
1387	460
7924	461
7968	462
8869	463
1605	464
4545	465
8827	466
4056	467
1350	468
625	469
6561	470
294	471
2955	472
1342	473
2925	474
1263	475
9420	476
9273	477
2656	478
1177	479
248	480
8135	481
3774	482
8642	483
703	484
3822	485
6689	486
3307	487
5335	488
3503	489
3173	490
2999	491
3026	492
3584	493
6708	494
1970	495
733	496
5132	497
4563	498
579	499
9180	500
538	501
3128	502
3065	503
571	504
5301	505
1565	506
4857	507
24	508
545	509
7592	510
1209	511
3817	512
6560	513
5453	514
4123	515
4386	516
2803	517
3697	518
1247	519
4321	520
1609	521
7407	522
8379	523
1345	524
9397	525
5004	526
5454	527
933	528
4478	529
9551	530
7316	531
8531	532
9398	533
2840	534
9683	535
8419	536
6206	537
6117	538
1652	539
1861	540
7352	541
9137	542
4544	543
6400	544
1264	545
8556	546
2334	547
9179	548
1634	549
9466	550
1115	551
583	552
5068	553
5495	554
1118	555
573	556
4962	557
4448	558
8213	559
8365	560
1189	561
584	562
3772	563
8131	564
1376	565
914	566
1946	567
8423	568
6807	569
2031	570
5023	571
7949	572
5409	573
8667	574
5795	575
3727	576
4004	577
372	578
5338	579
576	580
4430	581
354	582
5480	583
7808	584
4151	585
4738	586
5584	587
3966	588
9233	589
6513	590
8821	591
6866	592
6576	593
3845	594
7572	595
1180	596
7440	597
1349	598
1367	599
685	600
8085	601
8200	602
3364	603
5295	604
5879	605
6559	606
5213	607
4408	608
5953	609
3528	610
7184	611
7475	612
6336	613
8329	614
775	615
2396	616
1017	617
1651	618
4819	619
8257	620
2740	621
1469	622
3098	623
9181	624
8631	625
1949	626
1087	627
972	628
1762	629
9285	630
6361	631
5864	632
6397	633
8780	634
7018	635
238	636
2549	637
5575	638
9324	639
2399	640
1696	641
6979	642
5098	643
8538	644
7321	645
2449	646
1082	647
2969	648
2538	649
516	650
2283	651
878	652
9395	653
2416	654
2107	655
4355	656
6721	657
249	658
7883	659
9007	660
8794	661
3474	662
5710	663
3102	664
1019	665
9084	666
6055	667
7512	668
6056	669
3545	670
230	671
8758	672
7873	673
308	674
6514	675
8517	676
636	677
1546	678
4737	679
4740	680
7160	681
5561	682
7204	683
2589	684
1836	685
404	686
263	687
8669	688
2374	689
3337	690
5699	691
380	692
4910	693
4193	694
1922	695
3725	696
6720	697
3868	698
5462	699
39	700
2706	701
300	702
2414	703
5913	704
453	705
4345	706
5025	707
2172	708
1406	709
6704	710
3368	711
279	712
7163	713
956	714
4637	715
17	716
17	717
17	718
4695	719
7036	720
8434	721
7397	722
1928	723
6516	724
5692	725
7282	726
120	727
5828	728
4000	729
75	730
5579	731
1476	732
6073	733
5284	734
5680	735
890	736
6165	737
4145	738
6025	739
5233	740
506	741
278	742
4625	743
7776	744
4477	745
5437	746
2378	747
1611	748
5702	749
7611	750
1901	751
2392	752
9623	753
2701	754
8702	755
1610	756
1254	757
2915	758
4535	759
109	760
7540	761
876	762
4451	763
5499	764
2440	765
3192	766
1967	767
5227	768
8319	769
6339	770
3376	771
3341	772
3138	773
3718	774
575	775
611	776
3275	777
6255	778
9475	779
6800	780
1509	781
5209	782
1630	783
4427	784
678	785
1678	786
5076	787
1307	788
6593	789
7450	790
3429	791
1868	792
1371	793
4177	794
2707	795
5466	796
943	797
7904	798
9171	799
4351	800
5451	801
9558	802
2025	803
5712	804
2604	805
4775	806
4253	807
9047	808
8499	809
6183	810
8963	811
9347	812
7468	813
137	814
8287	815
284	816
901	817
6359	818
3078	819
6042	820
8541	821
2978	822
8430	823
9342	824
3841	825
940	826
2757	827
4930	828
4822	829
5963	830
5743	831
6757	832
212	833
223	834
8653	835
64	836
219	837
1121	838
6527	839
5631	840
9561	841
5484	842
7724	843
7851	844
2229	845
87	846
4739	847
6455	848
2997	849
6315	850
8994	851
3673	852
8037	853
1201	854
1426	855
2379	856
437	857
132	858
1731	859
4783	860
4388	861
1363	862
331	863
6888	864
6978	865
449	866
6489	867
8757	868
9296	869
5782	870
5950	871
8858	872
7965	873
8371	874
4735	875
4194	876
696	877
3043	878
3305	879
2890	880
5069	881
3594	882
1600	883
2901	884
7952	885
768	886
1002	887
930	888
2696	889
1134	890
2691	891
1728	892
4302	893
142	894
5549	895
9399	896
6988	897
8510	898
1995	899
3726	900
3778	901
4167	902
7310	903
870	904
5646	905
8489	906
1357	907
771	908
3888	909
3914	910
3746	911
840	912
848	913
2518	914
4484	915
2935	916
8872	917
5754	918
3699	919
1998	920
9274	921
3381	922
2500	923
7461	924
196	925
8932	926
6285	927
4377	928
2590	929
7441	930
9550	931
7220	932
6728	933
4773	934
8851	935
7298	936
1190	937
9366	938
9546	939
9566	940
8640	941
6247	942
8150	943
2341	944
7633	945
391	946
2655	947
4120	948
8209	949
285	950
2976	951
3585	952
4117	953
1622	954
3287	955
65	956
5719	957
8009	958
5725	959
3754	960
271	961
1902	962
8409	963
9008	964
6283	965
7529	966
1615	967
1825	968
9005	969
6765	970
2959	971
3885	972
6385	973
2940	974
7166	975
1953	976
9127	977
9565	978
4081	979
6370	980
1708	981
9251	982
7492	983
1144	984
6290	985
1952	986
2724	987
8918	988
8671	989
4973	990
7035	991
9422	992
114	993
2606	994
482	995
5975	996
7870	997
1049	998
2609	999
1826	1000
1226	1001
1241	1002
8856	1003
7387	1004
8439	1005
8410	1006
8385	1007
3798	1008
2485	1009
1842	1010
913	1011
9109	1012
9042	1013
1062	1014
9275	1015
6705	1016
3652	1017
6265	1018
5059	1019
1503	1020
2812	1021
8502	1022
6163	1023
753	1024
3587	1025
2454	1026
644	1027
6369	1028
1667	1029
1992	1030
837	1031
5383	1032
1415	1033
7198	1034
5011	1035
7665	1036
927	1037
4808	1038
5128	1039
1703	1040
5509	1041
4356	1042
5898	1043
3425	1044
371	1045
5615	1046
1512	1047
7531	1048
5856	1049
4353	1050
7976	1051
7491	1052
5476	1053
6367	1054
3243	1055
3447	1056
2370	1057
6549	1058
4666	1059
2039	1060
365	1061
327	1062
2457	1063
4587	1064
5969	1065
5874	1066
5772	1067
8867	1068
4879	1069
4724	1070
1555	1071
5837	1072
239	1073
1111	1074
6851	1075
9611	1076
6619	1077
9406	1078
2868	1079
1798	1080
8727	1081
6454	1082
7852	1083
1445	1084
1473	1085
4306	1086
7438	1087
8876	1088
3896	1089
7645	1090
4340	1091
8793	1092
6330	1093
8634	1094
4227	1095
2551	1096
9194	1097
329	1098
4730	1099
367	1100
5333	1101
4825	1102
3956	1103
1187	1104
7312	1105
5292	1106
2411	1107
7103	1108
7894	1109
7238	1110
5882	1111
4446	1112
9610	1113
2094	1114
6773	1115
3863	1116
10	1117
6493	1118
9290	1119
290	1120
1043	1121
2553	1122
4381	1123
5557	1124
7864	1125
3334	1126
6803	1127
7272	1128
4068	1129
2720	1130
8023	1131
7995	1132
9021	1133
3449	1134
2347	1135
7404	1136
3352	1137
4971	1138
1917	1139
6257	1140
2324	1141
2763	1142
1	1143
111	1144
349	1145
4045	1146
3836	1147
7999	1148
5274	1149
389	1150
9622	1151
6402	1152
2470	1153
6969	1154
3715	1155
2142	1156
4831	1157
2582	1158
155	1159
3120	1160
8662	1161
5314	1162
1259	1163
5167	1164
3441	1165
8275	1166
3736	1167
2967	1168
8234	1169
5120	1170
2936	1171
5469	1172
1422	1173
3200	1174
8123	1175
9148	1176
598	1177
9621	1178
383	1179
2458	1180
2266	1181
2829	1182
9159	1183
2822	1184
5237	1185
6341	1186
4384	1187
8196	1188
1024	1189
1994	1190
3708	1191
6127	1192
7813	1193
5115	1194
604	1195
4532	1196
5316	1197
9328	1198
6470	1199
8885	1200
884	1201
2225	1202
9510	1203
8658	1204
6599	1205
8607	1206
9669	1207
5240	1208
4322	1209
30	1210
9064	1211
7145	1212
5310	1213
915	1214
9687	1215
6216	1216
5902	1217
5270	1218
3734	1219
7483	1220
8405	1221
1071	1222
4431	1223
1978	1224
9361	1225
1221	1226
7533	1227
1418	1228
6151	1229
3980	1230
2391	1231
6830	1232
8688	1233
5607	1234
9505	1235
2493	1236
434	1237
8254	1238
9391	1239
1714	1240
287	1241
1966	1242
3625	1243
2879	1244
3932	1245
4668	1246
3557	1247
8207	1248
3934	1249
5045	1250
7054	1251
4503	1252
8486	1253
4069	1254
7505	1255
6468	1256
3632	1257
6459	1258
4743	1259
9288	1260
2626	1261
3744	1262
2145	1263
7623	1264
204	1265
6306	1266
851	1267
6735	1268
4315	1269
4	1270
1532	1271
7073	1272
8468	1273
7783	1274
8073	1275
3184	1276
75	1277
8236	1278
8795	1279
2024	1280
7187	1281
8624	1282
8875	1283
3129	1284
5031	1285
4399	1286
1853	1287
195	1288
2642	1289
5210	1290
9373	1291
6857	1292
9134	1293
1626	1294
8545	1295
1	1296
1537	1297
6050	1298
2833	1299
5519	1300
1432	1301
3110	1302
2498	1303
1927	1304
7836	1305
6333	1306
6642	1307
5131	1308
653	1309
3467	1310
5932	1311
9076	1312
8256	1313
7637	1314
490	1315
6955	1316
149	1317
7057	1318
2738	1319
7031	1320
7221	1321
801	1322
741	1323
1930	1324
9069	1325
6384	1326
2535	1327
7181	1328
8181	1329
764	1330
5731	1331
9544	1332
4998	1333
4965	1334
3608	1335
181	1336
3850	1337
4533	1338
204	1339
7430	1340
9333	1341
830	1342
4083	1343
70	1344
9309	1345
3658	1346
3707	1347
8684	1348
3550	1349
4173	1350
9350	1351
6624	1352
1704	1353
3748	1354
1216	1355
2127	1356
6716	1357
9150	1358
2138	1359
2239	1360
2030	1361
8976	1362
3847	1363
8036	1364
7912	1365
5617	1366
3659	1367
6890	1368
2209	1369
1827	1370
2928	1371
6471	1372
7356	1373
6855	1374
2160	1375
9161	1376
9650	1377
2197	1378
450	1379
1461	1380
1813	1381
9266	1382
67	1383
3666	1384
8512	1385
5021	1386
8647	1387
7372	1388
220	1389
6322	1390
1707	1391
5977	1392
6029	1393
1402	1394
8752	1395
8583	1396
6197	1397
6846	1398
2510	1399
1149	1400
7424	1401
6692	1402
4839	1403
7341	1404
6829	1405
7545	1406
798	1407
1139	1408
7452	1409
7432	1410
9260	1411
6774	1412
7141	1413
4080	1414
4497	1415
4248	1416
8062	1417
310	1418
7293	1419
1741	1420
8823	1421
1888	1422
5012	1423
8574	1424
262	1425
8930	1426
9356	1427
5427	1428
5134	1429
7549	1430
5838	1431
9636	1432
3363	1433
6001	1434
3357	1435
2578	1436
6099	1437
7554	1438
6	1439
2843	1440
7418	1441
7084	1442
2618	1443
5821	1444
6533	1445
129	1446
6337	1447
9038	1448
1925	1449
1580	1450
6232	1451
8476	1452
8839	1453
6791	1454
6610	1455
142	1456
3920	1457
6684	1458
2533	1459
7046	1460
5687	1461
9539	1462
89	1463
471	1464
3356	1465
3880	1466
7195	1467
3053	1468
6794	1469
3826	1470
8035	1471
530	1472
532	1473
8089	1474
7288	1475
7496	1476
5217	1477
5482	1478
4125	1479
6103	1480
4858	1481
1005	1482
6492	1483
1178	1484
5104	1485
3446	1486
7708	1487
2819	1488
2176	1489
2866	1490
8968	1491
1388	1492
303	1493
4270	1494
7115	1495
7119	1496
7487	1497
4806	1498
1987	1499
270	1500
8897	1501
9608	1502
1636	1503
423	1504
5471	1505
7710	1506
4169	1507
280	1508
9209	1509
4437	1510
1947	1511
22	1512
5215	1513
3010	1514
7684	1515
1256	1516
1955	1517
154	1518
6985	1519
3326	1520
8221	1521
7530	1522
2170	1523
5834	1524
6222	1525
4543	1526
4619	1527
2183	1528
4485	1529
4749	1530
7064	1531
8403	1532
3024	1533
4198	1534
7050	1535
8799	1536
5749	1537
4135	1538
5917	1539
8065	1540
6966	1541
8363	1542
1756	1543
8015	1544
309	1545
4181	1546
1482	1547
1566	1548
8733	1549
6747	1550
5101	1551
1325	1552
3397	1553
5528	1554
5976	1555
5198	1556
4226	1557
2780	1558
4389	1559
5721	1560
5325	1561
258	1562
6693	1563
8745	1564
6925	1565
130	1566
4919	1567
3583	1568
8935	1569
2218	1570
6996	1571
3471	1572
6868	1573
6756	1574
3277	1575
6690	1576
8767	1577
6613	1578
4252	1579
9526	1580
1650	1581
6786	1582
1911	1583
1501	1584
7702	1585
2816	1586
6647	1587
5445	1588
272	1589
3091	1590
6860	1591
2117	1592
23	1593
5709	1594
923	1595
3705	1596
6882	1597
4598	1598
7810	1599
4553	1600
6112	1601
3034	1602
2729	1603
7768	1604
5354	1605
3933	1606
864	1607
984	1608
4455	1609
2887	1610
3590	1611
945	1612
1899	1613
6625	1614
57	1615
5478	1616
4944	1617
6124	1618
1	1619
298	1620
634	1621
969	1622
3756	1623
4614	1624
1801	1625
5397	1626
4074	1627
5531	1628
189	1629
8514	1630
5522	1631
2649	1632
7113	1633
6300	1634
2871	1635
8103	1636
6626	1637
5848	1638
3711	1639
478	1640
9677	1641
7130	1642
6097	1643
441	1644
1283	1645
4263	1646
484	1647
8797	1648
6214	1649
3792	1650
7698	1651
361	1652
4778	1653
6590	1654
5545	1655
2980	1656
6328	1657
3975	1658
6299	1659
4951	1660
4271	1661
1004	1662
6671	1663
5925	1664
8406	1665
4334	1666
426	1667
7009	1668
5537	1669
6346	1670
6484	1671
7229	1672
5789	1673
5498	1674
2755	1675
1666	1676
7453	1677
1593	1678
207	1679
6438	1680
8471	1681
4982	1682
2213	1683
4957	1684
4269	1685
4030	1686
4945	1687
6094	1688
5435	1689
7408	1690
3124	1691
4234	1692
173	1693
4303	1694
4514	1695
1239	1696
8080	1697
7590	1698
4387	1699
4512	1700
9664	1701
1419	1702
5972	1703
201	1704
176	1705
2008	1706
7448	1707
3317	1708
6431	1709
8804	1710
7938	1711
8305	1712
2798	1713
3383	1714
2445	1715
615	1716
8106	1717
6688	1718
8716	1719
3821	1720
8792	1721
9295	1722
8033	1723
592	1724
5288	1725
6899	1726
6115	1727
67	1728
4073	1729
6585	1730
165	1731
8917	1732
1948	1733
3210	1734
1474	1735
7392	1736
4139	1737
7507	1738
7000	1739
5156	1740
2559	1741
5694	1742
5508	1743
6301	1744
1551	1745
5551	1746
4732	1747
3011	1748
8067	1749
9212	1750
7891	1751
2174	1752
7030	1753
7786	1754
6615	1755
8908	1756
4789	1757
2814	1758
1243	1759
7946	1760
286	1761
1270	1762
9489	1763
5479	1764
2509	1765
220	1766
8938	1767
4651	1768
1680	1769
1760	1770
8849	1771
208	1772
4416	1773
4026	1774
6389	1775
6722	1776
8292	1777
8891	1778
7769	1779
2201	1780
2016	1781
5745	1782
9049	1783
2186	1784
2313	1785
5930	1786
63	1787
7642	1788
9481	1789
2139	1790
3066	1791
9476	1792
7885	1793
5604	1794
4170	1795
4711	1796
51	1797
9257	1798
2956	1799
8765	1800
5082	1801
5347	1802
6697	1803
2312	1804
281	1805
5073	1806
5849	1807
7342	1808
977	1809
3248	1810
2690	1811
8239	1812
7427	1813
1471	1814
6077	1815
268	1816
5081	1817
8467	1818
4422	1819
5000	1820
1083	1821
4939	1822
130	1823
2442	1824
2044	1825
5506	1826
664	1827
3477	1828
139	1829
3522	1830
1795	1831
5929	1832
4190	1833
9523	1834
4770	1835
4577	1836
3909	1837
140	1838
7879	1839
7266	1840
2499	1841
2761	1842
5243	1843
9123	1844
222	1845
4048	1846
1705	1847
673	1848
5414	1849
4921	1850
7752	1851
7192	1852
2003	1853
4629	1854
8161	1855
7322	1856
6435	1857
6005	1858
781	1859
6354	1860
6635	1861
6444	1862
2919	1863
1287	1864
3097	1865
8696	1866
7574	1867
2006	1868
6215	1869
1984	1870
8722	1871
9300	1872
2506	1873
1814	1874
1788	1875
1723	1876
5606	1877
206	1878
3103	1879
8493	1880
7972	1881
919	1882
4779	1883
3606	1884
2123	1885
7146	1886
3805	1887
5359	1888
5372	1889
6799	1890
8229	1891
1533	1892
8226	1893
4606	1894
9695	1895
6344	1896
9326	1897
9614	1898
4215	1899
1273	1900
7081	1901
9250	1902
8773	1903
8962	1904
1819	1905
5770	1906
53	1907
2572	1908
7466	1909
3442	1910
4818	1911
600	1912
6061	1913
2786	1914
7889	1915
867	1916
6134	1917
4935	1918
7655	1919
54	1920
9091	1921
2092	1922
9499	1923
717	1924
5648	1925
1554	1926
5651	1927
4473	1928
4529	1929
9403	1930
5595	1931
2155	1932
448	1933
6147	1934
944	1935
8614	1936
2883	1937
358	1938
1943	1939
7490	1940
7709	1941
4790	1942
9158	1943
9196	1944
980	1945
6338	1946
9352	1947
8750	1948
791	1949
46	1950
770	1951
3872	1952
477	1953
6234	1954
3515	1955
7323	1956
4006	1957
9488	1958
9151	1959
442	1960
397	1961
1598	1962
4452	1963
3483	1964
1986	1965
2599	1966
3690	1967
2681	1968
5773	1969
3913	1970
4254	1971
8806	1972
8999	1973
9597	1974
507	1975
740	1976
1529	1977
2101	1978
5093	1979
7538	1980
2184	1981
7973	1982
6659	1983
6085	1984
5742	1985
7159	1986
131	1987
792	1988
8790	1989
3122	1990
4326	1991
8346	1992
1897	1993
7257	1994
7088	1995
6351	1996
1805	1997
5600	1998
46	1999
7728	2000
686	2001
1097	2002
161	2003
5530	2004
4188	2005
274	2006
2140	2007
3533	2008
7854	2009
7409	2010
5846	2011
97	2012
7539	2013
3064	2014
6383	2015
157	2016
9615	2017
121	2018
4584	2019
6907	2020
1389	2021
7189	2022
3498	2023
1029	2024
2084	2025
4228	2026
2860	2027
6441	2028
1439	2029
5037	2030
6476	2031
9075	2032
7105	2033
8665	2034
7486	2035
670	2036
4744	2037
4076	2038
9203	2039
924	2040
5733	2041
6408	2042
1224	2043
159	2044
8202	2045
4314	2046
684	2047
4706	2048
3340	2049
4185	2050
6313	2051
4375	2052
6563	2053
3147	2054
1973	2055
4129	2056
1147	2057
8038	2058
5524	2059
7364	2060
7850	2061
1332	2062
7594	2063
2974	2064
5763	2065
1191	2066
8993	2067
1857	2068
4755	2069
451	2070
6204	2071
3603	2072
3993	2073
45	2074
9691	2075
3270	2076
235	2077
3028	2078
6276	2079
2800	2080
7123	2081
8967	2082
6779	2083
7236	2084
7588	2085
1368	2086
4052	2087
8693	2088
1215	2089
8277	2090
2558	2091
8536	2092
7525	2093
2413	2094
3040	2095
3074	2096
2143	2097
5193	2098
9070	2099
6388	2100
8066	2101
650	2102
3012	2103
83	2104
8980	2105
1375	2106
4060	2107
6904	2108
7843	2109
172	2110
4769	2111
7255	2112
8100	2113
158	2114
7494	2115
2124	2116
5340	2117
6519	2118
1231	2119
160	2120
2464	2121
8144	2122
716	2123
6554	2124
4156	2125
8191	2126
4100	2127
246	2128
989	2129
2468	2130
7666	2131
4723	2132
2430	2133
5058	2134
3049	2135
1381	2136
8188	2137
784	2138
5910	2139
8689	2140
2043	2141
8755	2142
3089	2143
2298	2144
9138	2145
846	2146
3766	2147
608	2148
6885	2149
1262	2150
445	2151
317	2152
4417	2153
8646	2154
1462	2155
4964	2156
90	2157
5370	2158
1457	2159
9289	2160
2287	2161
6945	2162
1494	2163
1022	2164
5516	2165
6713	2166
2058	2167
4486	2168
2760	2169
2693	2170
1026	2171
525	2172
2144	2173
3367	2174
6522	2175
1207	2176
2279	2177
1862	2178
6430	2179
2597	2180
9602	2181
8725	2182
2198	2183
6792	2184
2009	2185
1536	2186
845	2187
123	2188
7174	2189
7425	2190
7097	2191
6506	2192
8431	2193
60	2194
7862	2195
6006	2196
7878	2197
3023	2198
1873	2199
6392	2200
5990	2201
1365	2202
6838	2203
6352	2204
9176	2205
1556	2206
9441	2207
8426	2208
5928	2209
1329	2210
6677	2211
7279	2212
1468	2213
6011	2214
2368	2215
9160	2216
1107	2217
6119	2218
5984	2219
4382	2220
4472	2221
4986	2222
2165	2223
6591	2224
7497	2225
1653	2226
195	2227
8052	2228
2156	2229
8598	2230
3777	2231
6529	2232
2629	2233
9012	2234
5970	2235
6452	2236
6910	2237
3510	2238
2519	2239
9170	2240
5866	2241
5510	2242
6440	2243
9279	2244
187	2245
6052	2246
2646	2247
8852	2248
5572	2249
8098	2250
261	2251
7906	2252
7179	2253
1926	2254
2926	2255
6104	2256
8118	2257
3820	2258
2504	2259
9214	2260
7025	2261
4792	2262
6555	2263
1518	2264
502	2265
4989	2266
7920	2267
4909	2268
2573	2269
7560	2270
2929	2271
3737	2272
2293	2273
5311	2274
7688	2275
3338	2276
7535	2277
5353	2278
1671	2279
6480	2280
2568	2281
2226	2282
200	2283
4490	2284
2459	2285
5611	2286
2992	2287
6460	2288
3424	2289
5236	2290
8251	2291
4284	2292
5859	2293
4526	2294
4443	2295
4066	2296
7700	2297
7049	2298
7292	2299
8051	2300
654	2301
7020	2302
6814	2303
646	2304
2737	2305
2674	2306
145	2307
7489	2308
7569	2309
2	2310
6140	2311
7656	2312
7150	2313
829	2314
8659	2315
1721	2316
237	2317
8112	2318
669	2319
6510	2320
1999	2321
8542	2322
6837	2323
3544	2324
539	2325
6353	2326
6675	2327
5239	2328
6136	2329
6719	2330
6942	2331
2527	2332
7001	2333
2876	2334
6609	2335
6900	2336
34	2337
2852	2338
4079	2339
4078	2340
2823	2341
849	2342
8921	2343
6198	2344
6308	2345
7955	2346
2520	2347
4938	2348
111	2349
1745	2350
3151	2351
263	2352
6975	2353
412	2354
9450	2355
9437	2356
9210	2357
3358	2358
9297	2359
9487	2360
6096	2361
3404	2362
2476	2363
5880	2364
2479	2365
416	2366
9199	2367
8019	2368
1571	2369
1279	2370
8330	2371
4997	2372
3433	2373
4690	2374
1420	2375
273	2376
5178	2377
7640	2378
1711	2379
2587	2380
4352	2381
2657	2382
7759	2383
4931	2384
3866	2385
6725	2386
4672	2387
1052	2388
537	2389
6002	2390
779	2391
3540	2392
3981	2393
5396	2394
520	2395
6730	2396
682	2397
526	2398
9369	2399
3179	2400
5035	2401
8817	2402
225	2403
5171	2404
3320	2405
9101	2406
8001	2407
7626	2408
4344	2409
33	2410
33	2411
7686	2412
1830	2413
3182	2414
9578	2415
8558	2416
3649	2417
6271	2418
7815	2419
1250	2420
4205	2421
2792	2422
3119	2423
3061	2424
1308	2425
6614	2426
8448	2427
4698	2428
8337	2429
964	2430
7473	2431
8300	2432
4574	2433
4566	2434
5851	2435
8438	2436
8307	2437
6991	2438
5317	2439
9115	2440
2276	2441
6662	2442
5350	2443
2108	2444
6111	2445
6508	2446
3096	2447
4588	2448
7543	2449
1886	2450
3624	2451
2996	2452
568	2453
7320	2454
9564	2455
6571	2456
861	2457
1635	2458
5799	2459
8546	2460
5677	2461
5229	2462
6802	2463
5159	2464
7327	2465
5190	2466
3588	2467
221	2468
4956	2469
9240	2470
212	2471
3132	2472
2208	2473
432	2474
4357	2475
3986	2476
4837	2477
2805	2478
1570	2479
3158	2480
1076	2481
5345	2482
9056	2483
5650	2484
4460	2485
5875	2486
3905	2487
1743	2488
8178	2489
3155	2490
229	2491
9365	2492
7112	2493
2286	2494
7227	2495
6667	2496
659	2497
8267	2498
5934	2499
2820	2500
70	2501
7658	2502
5718	2503
1908	2504
5693	2505
1011	2506
4862	2507
8027	2508
8386	2509
4116	2510
1200	2511
1608	2512
407	2513
9286	2514
755	2515
2409	2516
5212	2517
5312	2518
3553	2519
5494	2520
647	2521
5446	2522
8184	2523
2951	2524
7780	2525
6297	2526
2037	2527
1681	2528
2053	2529
7960	2530
9431	2531
5501	2532
2135	2533
2104	2534
6804	2535
1769	2536
3691	2537
7601	2538
9503	2539
6828	2540
6687	2541
4461	2542
4631	2543
4518	2544
8519	2545
9121	2546
5886	2547
6733	2548
860	2549
5150	2550
2525	2551
3276	2552
2813	2553
1860	2554
8761	2555
5352	2556
